GEM unit/phase ID,GEM location ID,Country/Area,Wiki URL,Plant name,Unit name,Plant name (other),Plant name (local),Owner,Owner GEM Entity ID,Parent,Parent GEM Entity ID,Capacity (MW),Status,Start year,Retired year,Planned retirement,Combustion technology,Coal type,Coal source,Conversion to (fuel),Conversion to (GEM unit ID),Alternate Fuel,Location,"Local area (taluk, county)","Major area (prefecture, district)","Subnational unit (province, state)",Subregion,Region,Latitude,Longitude,Location accuracy,Permits,Permit Date,Permit Parsed,Captive,Captive industry use,Captive residential use,China Capacity Payment Recipient,CHP,Plant age (years),Capacity factor,Heat rate (Btu per kWh),Emission factor (kg of CO2 per TJ),Annual CO2 (million tonnes / annum),Remaining plant lifetime (years),Lifetime CO2 (million tonnes),province_norm,zone,est_generation_MWh,emis_intensity_t_per_MWh,cluster
G100000115128,L100000104847,Indonesia,https://www.gem.wiki/Wanxiang_Nickel_Indonesia_power_station,Wanxiang Nickel Indonesia power station,Unit 1,万向镍业印尼镍业自备电厂,,PT Wanxiang Steel Indonesia [100%],E100000121083 [100%],PT Wanxiang Steel Indonesia [100.0%],E100000121083 [100.0%],65.0,operating,2022.0,,,unknown,unknown,,,,,Bahomotefe,Central Bungku,Morowali Regency,Central Sulawesi,South-eastern Asia,Asia,-2.730952,122.030621,exact,,,,nickel,,,,,3,0.55,10326.0,96100,0.327891690956115,32,10.49253411059568,Sulawesi Tengah,Sulawesi,313170.0,1.047008624568493,2
G100000115129,L100000104847,Indonesia,https://www.gem.wiki/Wanxiang_Nickel_Indonesia_power_station,Wanxiang Nickel Indonesia power station,Unit 2,万向镍业印尼镍业自备电厂,,PT Wanxiang Steel Indonesia [100%],E100000121083 [100%],PT Wanxiang Steel Indonesia [100.0%],E100000121083 [100.0%],65.0,operating,2022.0,,,unknown,unknown,,,,,Bahomotefe,Central Bungku,Morowali Regency,Central Sulawesi,South-eastern Asia,Asia,-2.730952,122.030621,exact,,,,nickel,,,,,3,0.55,10326.0,96100,0.327891690956115,32,10.49253411059568,Sulawesi Tengah,Sulawesi,313170.0,1.047008624568493,2
G100000114314,L100000104613,Indonesia,https://www.gem.wiki/Weda_Bay_power_station,Weda Bay power station,Unit 1,青山集团纬达贝工业园自备电厂,,PT Weda Bay Energi [100%],E100000121084 [100%],Huakai Investment Co Ltd; PT Daya Listrindo Utama; Shanghai Decent Investment (Group) Co Ltd; Tongxiang Wushi Trading Co Ltd; TSINGSHAN Holding Group Co Ltd; unknown; Zhejiang Huayou Holding Group Co Ltd; Zhejiang Qingshan Business Management Co Ltd; Zhenshi Holding Group Co Ltd,E100000130601; E100002008004; E100000128090; E100000128497; E100000128088; E100000132388; E100002008005; E100000128539; E100000127998,250.0,operating,2020.0,,,supercritical,unknown,,,,,Weda,,Weda,North Maluku,South-eastern Asia,Asia,0.478894,127.984206,exact,,,,nickel,power,,,,5,0.55,10090.8,96100,1.23239674127295,30,36.97190223818851,North Maluku,,1204500.0,1.0231604327712327,2
G100000115272,L100000104613,Indonesia,https://www.gem.wiki/Weda_Bay_power_station,Weda Bay power station,Unit 10,青山集团纬达贝工业园自备电厂,,PT Indonesia Weda Bay Industrial Park [100%],E100000121027 [100%],Zhejiang Huayou Holding Group Co Ltd [24.0%]; TSINGSHAN Holding Group Co Ltd [18.5%]; Zhenshi Holding Group Co Ltd [16.9%]; unknown [12.3%]; Shanghai Decent Investment (Group) Co Ltd [10.9%]; Tongxiang Wushi Trading Co Ltd [5.7%]; Zhejiang Qingshan Business Management Co Ltd [5.3%]; Huakai Investment Co Ltd [0.3%],E100002008005 [24.0%]; E100000128088 [18.5%]; E100000127998 [16.9%]; E100000132388 [12.3%]; E100000128090 [10.9%]; E100000128497 [5.7%]; E100000128539 [5.3%]; E100000130601 [0.3%],380.0,operating,2023.0,,,supercritical,unknown,,,,,Weda,,Weda,North Maluku,South-eastern Asia,Asia,0.4761609,128.0081471,exact,,,,nickel,power,,,,2,0.55,9249.9,96100,1.717139459506978,33,56.66560216373026,North Maluku,,1830840.0,0.9378970633736304,0
G100000115273,L100000104613,Indonesia,https://www.gem.wiki/Weda_Bay_power_station,Weda Bay power station,Unit 11,青山集团纬达贝工业园自备电厂,,PT Indonesia Weda Bay Industrial Park [100%],E100000121027 [100%],Zhejiang Huayou Holding Group Co Ltd [24.0%]; TSINGSHAN Holding Group Co Ltd [18.5%]; Zhenshi Holding Group Co Ltd [16.9%]; unknown [12.3%]; Shanghai Decent Investment (Group) Co Ltd [10.9%]; Tongxiang Wushi Trading Co Ltd [5.7%]; Zhejiang Qingshan Business Management Co Ltd [5.3%]; Huakai Investment Co Ltd [0.3%],E100002008005 [24.0%]; E100000128088 [18.5%]; E100000127998 [16.9%]; E100000132388 [12.3%]; E100000128090 [10.9%]; E100000128497 [5.7%]; E100000128539 [5.3%]; E100000130601 [0.3%],380.0,operating,2023.0,,,supercritical,unknown,,,,,Weda,,Weda,North Maluku,South-eastern Asia,Asia,0.4761609,128.0081471,exact,,,,nickel,power,,,,2,0.55,9249.9,96100,1.717139459506978,33,56.66560216373026,North Maluku,,1830840.0,0.9378970633736304,0
G100000115364,L100000104613,Indonesia,https://www.gem.wiki/Weda_Bay_power_station,Weda Bay power station,Unit 12,青山集团纬达贝工业园自备电厂,,PT Indonesia Weda Bay Industrial Park [100%],E100000121027 [100%],Zhejiang Huayou Holding Group Co Ltd [24.0%]; TSINGSHAN Holding Group Co Ltd [18.5%]; Zhenshi Holding Group Co Ltd [16.9%]; unknown [12.3%]; Shanghai Decent Investment (Group) Co Ltd [10.9%]; Tongxiang Wushi Trading Co Ltd [5.7%]; Zhejiang Qingshan Business Management Co Ltd [5.3%]; Huakai Investment Co Ltd [0.3%],E100002008005 [24.0%]; E100000128088 [18.5%]; E100000127998 [16.9%]; E100000132388 [12.3%]; E100000128090 [10.9%]; E100000128497 [5.7%]; E100000128539 [5.3%]; E100000130601 [0.3%],380.0,operating,2024.0,,,supercritical,unknown,,,,,Weda,,Weda,North Maluku,South-eastern Asia,Asia,0.4761609,128.0081471,exact,,,,nickel,power,,,,1,0.55,9249.9,96100,1.717139459506978,34,58.38274162323724,North Maluku,,1830840.0,0.9378970633736304,0
G100001000640,L100000104613,Indonesia,https://www.gem.wiki/Weda_Bay_power_station,Weda Bay power station,Unit 13,青山集团纬达贝工业园自备电厂,,PT Indonesia Weda Bay Industrial Park [100%],E100000121027 [100%],Zhejiang Huayou Holding Group Co Ltd [24.0%]; TSINGSHAN Holding Group Co Ltd [18.5%]; Zhenshi Holding Group Co Ltd [16.9%]; unknown [12.3%]; Shanghai Decent Investment (Group) Co Ltd [10.9%]; Tongxiang Wushi Trading Co Ltd [5.7%]; Zhejiang Qingshan Business Management Co Ltd [5.3%]; Huakai Investment Co Ltd [0.3%],E100002008005 [24.0%]; E100000128088 [18.5%]; E100000127998 [16.9%]; E100000132388 [12.3%]; E100000128090 [10.9%]; E100000128497 [5.7%]; E100000128539 [5.3%]; E100000130601 [0.3%],380.0,operating,2024.0,,,supercritical,unknown,,,,,Weda,,Weda,North Maluku,South-eastern Asia,Asia,0.4761609,128.0081471,exact,,,,nickel,power,,,,1,0.55,9249.9,96100,1.717139459506978,34,58.38274162323724,North Maluku,,1830840.0,0.9378970633736304,0
G100001000641,L100000104613,Indonesia,https://www.gem.wiki/Weda_Bay_power_station,Weda Bay power station,Unit 14,青山集团纬达贝工业园自备电厂,,PT Indonesia Weda Bay Industrial Park [100%],E100000121027 [100%],Zhejiang Huayou Holding Group Co Ltd [24.0%]; TSINGSHAN Holding Group Co Ltd [18.5%]; Zhenshi Holding Group Co Ltd [16.9%]; unknown [12.3%]; Shanghai Decent Investment (Group) Co Ltd [10.9%]; Tongxiang Wushi Trading Co Ltd [5.7%]; Zhejiang Qingshan Business Management Co Ltd [5.3%]; Huakai Investment Co Ltd [0.3%],E100002008005 [24.0%]; E100000128088 [18.5%]; E100000127998 [16.9%]; E100000132388 [12.3%]; E100000128090 [10.9%]; E100000128497 [5.7%]; E100000128539 [5.3%]; E100000130601 [0.3%],380.0,operating,2025.0,,,supercritical,unknown,,,,,Weda,,Weda,North Maluku,South-eastern Asia,Asia,0.4761609,128.0081471,exact,,,,nickel,power,,,,0,0.55,9249.9,96100,1.717139459506978,35,60.09988108274421,North Maluku,,1830840.0,0.9378970633736304,0
G100000114315,L100000104613,Indonesia,https://www.gem.wiki/Weda_Bay_power_station,Weda Bay power station,Unit 2,青山集团纬达贝工业园自备电厂,,PT Yashi Indonesia Investment [100%],E100000121086 [100%],Huakai Investment Co Ltd; Shanghai Decent Investment (Group) Co Ltd; Tongxiang Wushi Trading Co Ltd; unknown; Zhejiang Huajun Investment Co Ltd; Zhenshi Holding Group Co Ltd,E100000130601; E100000128090; E100000128497; E100000132388; E100000121577; E100000127998,250.0,operating,2020.0,,,supercritical,unknown,,,,,Weda,,Weda,North Maluku,South-eastern Asia,Asia,0.478894,127.984206,exact,,,,nickel,power,,,,5,0.55,10090.8,96100,1.23239674127295,30,36.97190223818851,North Maluku,,1204500.0,1.0231604327712327,2
G100000114316,L100000104613,Indonesia,https://www.gem.wiki/Weda_Bay_power_station,Weda Bay power station,Unit 3,青山集团纬达贝工业园自备电厂,,PT Youshan Nickel Indonesia [100%],E100000121087 [100%],Beijing Chengtong ICBC Equity Investment Fund LP; CCB Financial Assets Investment Co Ltd; China National Petroleum Corp; Guolian Industrial Investment Fund Management (Beijing) Co Ltd; Hainan PetroChina Shennan Petroleum Technology Development Co Ltd; Shanghai Decent Investment (Group) Co Ltd; TSINGSHAN Holding Group Co Ltd; unknown; Zhejiang Qingshan Business Management Co Ltd,E100000125250; E100000156444; E100000180733; E100001015634; E100001015633; E100000128090; E100000128088; E100000132388; E100000128539,250.0,operating,2021.0,,,supercritical,unknown,,,,,Weda,,Weda,North Maluku,South-eastern Asia,Asia,0.478894,127.984206,exact,,,,nickel,power,,,,4,0.55,10090.8,96100,1.23239674127295,31,38.20429897946146,North Maluku,,1204500.0,1.0231604327712327,2
G100000114317,L100000104613,Indonesia,https://www.gem.wiki/Weda_Bay_power_station,Weda Bay power station,Unit 4,青山集团纬达贝工业园自备电厂,,PT Libai Indonesia Metal Co [100%],E100000121036 [100%],Metallurgical Corporation of China Ltd; Shanghai Decent Investment (Group) Co Ltd; TSINGSHAN Holding Group Co Ltd; unknown; Zhejiang Qingshan Business Management Co Ltd,E100000125333; E100000128090; E100000128088; E100000132388; E100000128539,250.0,operating,2021.0,,,supercritical,unknown,,,,,Weda,,Weda,North Maluku,South-eastern Asia,Asia,0.478894,127.984206,exact,,,,nickel,power,,,,4,0.55,10090.8,96100,1.23239674127295,31,38.20429897946146,North Maluku,,1204500.0,1.0231604327712327,2
G100000115268,L100000104613,Indonesia,https://www.gem.wiki/Weda_Bay_power_station,Weda Bay power station,Unit 5,青山集团纬达贝工业园自备电厂,,PT Huayue Nickel Cobalt [100%],E100000120581 [100%],Zhejiang Huayou Cobalt Co,E100000121578,250.0,operating,2022.0,,,supercritical,unknown,,,,,Weda,,Weda,North Maluku,South-eastern Asia,Asia,0.478894,127.984206,exact,,,,nickel,power,,,,3,0.55,10090.8,96100,1.23239674127295,32,39.43669572073441,North Maluku,,1204500.0,1.0231604327712327,2
G100000115269,L100000104613,Indonesia,https://www.gem.wiki/Weda_Bay_power_station,Weda Bay power station,Unit 6,青山集团纬达贝工业园自备电厂,,PT Huake Nickel Indonesia [100%],E100000121021 [100%],Zhejiang Huayou Holding Group Co Ltd [70.0%]; TSINGSHAN Holding Group Co Ltd [12.1%]; unknown [7.4%]; Shanghai Decent Investment (Group) Co Ltd [7.1%]; Zhejiang Qingshan Business Management Co Ltd [3.4%],E100002008005 [70.0%]; E100000128088 [12.1%]; E100000132388 [7.4%]; E100000128090 [7.1%]; E100000128539 [3.4%],250.0,operating,2022.0,,,supercritical,unknown,,,,,Weda,,Weda,North Maluku,South-eastern Asia,Asia,0.478894,127.984206,exact,,,,nickel,power,,,,3,0.55,10090.8,96100,1.23239674127295,32,39.43669572073441,North Maluku,,1204500.0,1.0231604327712327,2
G100000115270,L100000104613,Indonesia,https://www.gem.wiki/Weda_Bay_power_station,Weda Bay power station,Unit 7,青山集团纬达贝工业园自备电厂,,PT Sunny Metal Industry [100%],E100000121074 [100%],Walsin Lihwa Corp [50.1%]; PT Harum Energy Tbk [10.6%],E100000121535 [50.1%]; E100001000569 [10.6%],380.0,operating,2022.0,,,supercritical,unknown,,,,,Weda,,Weda,North Maluku,South-eastern Asia,Asia,0.478894,127.984206,exact,,,,nickel,power,,,,3,0.55,9249.9,96100,1.717139459506978,32,54.94846270422328,North Maluku,,1830840.0,0.9378970633736304,0
G100000115271,L100000104613,Indonesia,https://www.gem.wiki/Weda_Bay_power_station,Weda Bay power station,Unit 8,青山集团纬达贝工业园自备电厂,,PT Angel Nickel Industry [100%],E100000120991 [100%],Nickel Industries Ltd [80.0%],E100000120926 [80.0%],380.0,operating,2022.0,,,supercritical,unknown,,,,,Weda,,Weda,North Maluku,South-eastern Asia,Asia,0.478894,127.984206,exact,,,,nickel,power,,,,3,0.55,9249.9,96100,1.717139459506978,32,54.94846270422328,North Maluku,,1830840.0,0.9378970633736304,0
G100000114896,L100000104613,Indonesia,https://www.gem.wiki/Weda_Bay_power_station,Weda Bay power station,Unit 9,青山集团纬达贝工业园自备电厂,,PT Angel Nickel Industry [100%],E100000120991 [100%],Nickel Industries Ltd [80.0%],E100000120926 [80.0%],380.0,operating,2023.0,,,supercritical,unknown,,,,,Weda,,Weda,North Maluku,South-eastern Asia,Asia,0.478894,127.984206,exact,,,,nickel,power,,,,2,0.55,9249.9,96100,1.717139459506978,33,56.66560216373026,North Maluku,,1830840.0,0.9378970633736304,0
G100000114318,L100000104614,Indonesia,https://www.gem.wiki/Xinxing_Ductile_Iron_Pipes_power_station,Xinxing Ductile Iron Pipes power station,Unit 1,新兴铸管镍铁园区自备电厂,,PT Megah Surya Pertiwi [100%],E100001000747 [100%],Xinxing Qiyun Investment Holdings Co Ltd [40.0%]; PT Trimegah Bangun Persada Tbk [30.0%]; Harita Group [20.0%]; PT Gane Permai Sentosa [10.0%],E100000121551 [40.0%]; E100000121080 [30.0%]; E100000120543 [20.0%]; E100000121014 [10.0%],38.0,operating,2017.0,,,unknown,unknown,,,,,Kawasi,Obi,South Halmahera,North Maluku,South-eastern Asia,Asia,-1.530514,127.418975,exact,,,,nickel,,,,,8,0.55,10326.0,96100,0.191690527020498,27,5.175644229553446,North Maluku,,183084.00000000003,1.047008624568493,2
G100000114319,L100000104614,Indonesia,https://www.gem.wiki/Xinxing_Ductile_Iron_Pipes_power_station,Xinxing Ductile Iron Pipes power station,Unit 2,新兴铸管镍铁园区自备电厂,,PT Megah Surya Pertiwi [100%],E100001000747 [100%],Xinxing Qiyun Investment Holdings Co Ltd [40.0%]; PT Trimegah Bangun Persada Tbk [30.0%]; Harita Group [20.0%]; PT Gane Permai Sentosa [10.0%],E100000121551 [40.0%]; E100000121080 [30.0%]; E100000120543 [20.0%]; E100000121014 [10.0%],38.0,operating,2017.0,,,unknown,unknown,,,,,Kawasi,Obi,South Halmahera,North Maluku,South-eastern Asia,Asia,-1.530514,127.418975,exact,,,,nickel,,,,,8,0.55,10326.0,96100,0.191690527020498,27,5.175644229553446,North Maluku,,183084.00000000003,1.047008624568493,2
G100000114320,L100000104614,Indonesia,https://www.gem.wiki/Xinxing_Ductile_Iron_Pipes_power_station,Xinxing Ductile Iron Pipes power station,Unit 3,新兴铸管镍铁园区自备电厂,,PT Megah Surya Pertiwi [100%],E100001000747 [100%],Xinxing Qiyun Investment Holdings Co Ltd [40.0%]; PT Trimegah Bangun Persada Tbk [30.0%]; Harita Group [20.0%]; PT Gane Permai Sentosa [10.0%],E100000121551 [40.0%]; E100000121080 [30.0%]; E100000120543 [20.0%]; E100000121014 [10.0%],38.0,operating,2017.0,,,unknown,unknown,,,,,Kawasi,Obi,South Halmahera,North Maluku,South-eastern Asia,Asia,-1.530514,127.418975,exact,,,,nickel,,,,,8,0.55,10326.0,96100,0.191690527020498,27,5.175644229553446,North Maluku,,183084.00000000003,1.047008624568493,2
